temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,total_cloud_cover_sfc,high_cloud_cover_high_cld_lay,medium_cloud_cover_mid_cld_lay,low_cloud_cover_low_cld_lay,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,wind_direction_10_m_above_gnd,wind_speed_80_m_above_gnd,wind_direction_80_m_above_gnd,wind_speed_900_mb,wind_direction_900_mb,wind_gust_10_m_above_gnd,angle_of_incidence,zenith,azimuth,generated_power_kw,location,latitude,longitude
30.47,15,1013.3,0.0,0.0,0.0,0,0,0,885.55,19.64,221.28,20.66,221.47,19.41,220.49,38.16,21.773588,24.018065,183.35101,2516.371,"Kozhikode, Kerala",11.2636,75.6164
31.3,14,1013.0,0.0,0.0,0.0,0,0,0,906.02,18.67,219.52,19.41,220.49,18.16,219.37,33.84,26.998635,27.812648,215.2528,2284.5681,"Jagtial, Telangana",18.6762,78.8694
31.98,13,1012.6,0.0,0.0,0.0,0,0,0,876.65,17.06,224.14,17.57,224.17,16.81,223.26,32.04,37.724293,36.073309,237.78614,1913.4215,"Minbu, Magway",19.5406,94.1686
32.44,11,1011.8,0.0,0.0,0.3,1,0,0,798.33,14.98,234.78,15.63,231.55,15.07,229.84,29.52,50.580699,46.398705,253.10181,1363.0129,"Chauk, Magway",21.0606,94.5753
32.44,11,1011.6,0.0,0.0,0.0,0,0,0,674.62,13.44,262.3,12.92,257.13,12.22,256.37,27.72,64.275894,57.531748,264.68207,662.58884,"Bamboo Flat, Andaman and Nicobar Islands",11.0339,89.4671
31.05,13,1011.8,0.0,0.0,0.0,0,0,0,521.54,16.7,277.43,16.98,274.86,15.91,275.19,14.76,78.3455,68.87085,274.56001,26.366205,"Bogale, Ayeyarwady",16.0875,95.475
29.75,14,1012.2,0.0,0.0,0.0,0,0,0,342.65,15.58,276.63,16.58,272.49,15.14,272.73,14.04,88.773255,77.109248,281.404,0.000595238,"Baiba, Tibet Autonomous Region",29.7758,93.7829
15.94,26,1015.2,0.0,0.0,0.0,0,0,0,0.0,10.25,198.43,15.82,228.69,11.09,193.13,15.48,103.93186,88.566417,68.555286,38.994444,"Alibag, Maharashtra",18.4195,71.8691
15.98,30,1015.0,0.0,0.0,0.0,0,0,0,24.92,10.31,204.78,20.88,234.12,13.58,212.01,16.56,89.800309,77.987165,78.02764,425.99949,"Bamboo Flat, Andaman and Nicobar Islands",13.4704,93.6126
19.23,26,1015.0,0.0,0.0,0.0,0,0,0,185.12,7.9,204.23,15.82,228.69,8.05,206.57,18.0,75.576046,66.775512,87.421442,1143.205,"Alpurai, Khyber Pakhtunkhwa",35.112,72.7877
23.62,20,1014.5,0.0,0.0,0.0,0,0,0,373.8,8.67,221.63,9.18,221.82,8.65,225.0,19.08,61.537176,55.459024,97.557958,1757.7222,"Port Blair, Andaman and Nicobar Islands",8.0699,89.4252
27.24,15,1013.7,0.0,0.0,0.0,0,0,0,551.8,10.69,212.62,11.3,210.65,10.19,212.01,17.64,47.922447,44.446989,109.70825,2185.4592,"Balod, Chhattisgarh",20.6092,81.3053
29.46,11,1012.9,0.0,0.0,0.0,0,0,0,699.54,15.68,211.87,17.6,210.76,16.3,210.53,28.8,35.281959,34.430369,126.14556,2467.6794,"Port Blair, Andaman and Nicobar Islands",8.6035,89.7189
31.01,8,1012.6,0.0,0.0,0.0,0,0,0,812.57,18.09,222.58,19.62,222.77,18.36,221.82,31.68,25.197723,26.86907,150.46998,2590.5403,"Chambar, Sindh",25.3315,68.7609
32.39,7,1012.7,0.0,0.0,44.0,0,44,0,854.4,17.1,220.73,18.36,221.82,16.83,221.53,32.04,21.508652,24.288832,183.38262,1464.256,"Trincomalee, Eastern Province",10.0711,82.9436
33.25,7,1012.4,0.0,0.0,0.0,0,0,0,895.34,16.2,233.13,17.71,232.43,16.64,231.15,35.64,26.801945,28.065944,215.04052,1827.2729,"Taungoo, Bago",19.1972,96.2452
33.95,8,1011.9,0.0,0.0,0.0,0,0,0,870.42,11.93,264.81,12.43,259.99,11.72,259.38,33.84,37.602403,36.293348,237.51001,934.935,"Konarka, Odisha",15.5105,88.5835
34.06,8,1011.4,0.0,0.0,0.0,0,0,0,789.43,10.31,257.91,10.03,248.96,9.36,247.38,33.12,50.508166,46.596814,252.83954,1507.5567,"Jhang City, Punjab",31.3528,72.3024
33.55,8,1011.5,0.0,0.0,10.0,0,10,0,644.36,12.62,273.27,12.25,268.32,11.53,268.21,30.6,64.236813,57.7204,264.44531,537.54667,"Udaigiri, Odisha",20.1951,84.5289
32.56,9,1011.5,0.0,0.0,0.0,0,0,0,487.72,14.69,281.31,14.06,272.94,13.34,273.09,31.68,78.331663,69.059027,274.34534,139.29611,"Ngamring, Tibet Autonomous Region",29.9404,86.5531
30.91,10,1011.9,0.0,0.0,0.0,0,0,0,331.08,17.29,272.39,18.0,270.0,16.56,268.75,33.48,89.012663,77.484977,281.35719,14.931733,"Zahir Pir, Punjab",28.8879,70.6559
15.62,75,1015.6,0.0,0.0,27.0,0,27,0,0.0,3.1,54.46,9.36,360.0,3.83,48.81,7.56,103.90423,88.733877,68.777151,45.754402,"Mahroni, Uttar Pradesh",24.5096,78.7817
15.5,76,1016.0,0.0,0.0,21.0,0,21,0,25.81,3.55,113.96,7.07,14.74,3.76,106.7,5.04,89.750411,78.13986,78.263978,419.53556,"Somvarpet, Karnataka",12.6003,75.8977
18.54,63,1016.0,0.0,0.0,18.0,0,18,0,186.9,2.19,80.54,3.05,45.0,2.28,71.57,3.6,75.505082,66.923149,87.677517,1103.9186,"Kattivakkam, Tamil Nadu",12.2998,83.9455
21.84,48,1015.7,0.0,0.0,0.0,0,0,0,365.79,2.28,71.57,1.94,68.2,2.41,63.43,8.28,61.440722,55.609384,97.842022,1676.2972,"Shanglaxiu, Qinghai Sheng",32.919,96.749
25.55,33,1015.3,0.0,0.0,0.0,0,0,0,533.11,1.94,111.8,2.04,135.0,1.8,126.87,6.48,47.792273,44.611702,110.02847,2162.6519,"Yarada, Andhra Pradesh",12.9465,86.7971
28.85,22,1014.0,0.0,0.0,0.0,0,0,0,679.96,1.14,161.57,1.84,168.69,1.48,165.96,5.76,35.103012,34.626205,126.49354,2422.7314,"Bamboo Flat, Andaman and Nicobar Islands",14.8268,90.001
31.26,15,1013.4,0.0,0.0,0.0,0,0,0,794.77,2.16,270.0,2.41,243.43,1.94,248.2,15.84,24.953346,27.112452,150.75818,2480.4978,"Guntakal, Andhra Pradesh",15.1888,77.2758
30.08,22,1014.6,0.0,0.0,0.0,0,0,0,861.52,10.85,5.71,10.24,10.12,10.24,10.12,29.88,21.240051,24.564478,183.41863,2441.3278,"Kukshi, Madhya Pradesh",21.9977,74.6038
30.8,22,1014.2,0.0,0.0,42.0,0,42,0,878.43,12.25,1.68,11.54,3.58,11.18,3.69,29.88,26.604662,28.324802,214.83155,2184.9475,"Kavaratti, Laccadives",9.43,72.8682
30.9,21,1014.0,0.0,0.0,100.0,67,100,0,750.27,11.88,360.0,11.17,1.85,10.81,1.91,29.52,37.48163,36.519013,237.23451,1752.3178,"Karaundi, Sindh",26.8823,68.4586
31.21,19,1013.2,0.0,0.0,100.0,98,100,0,621.22,12.26,356.63,11.88,360.0,11.52,360.0,29.52,50.437323,46.800279,252.57636,1099.8365,"Port Blair, Andaman and Nicobar Islands",10.9331,94.3611
31.23,18,1013.2,0.0,0.0,100.0,57,100,0,566.93,12.66,345.17,12.57,346.76,11.79,347.66,29.16,64.19963,57.914131,264.20705,654.33422,"Konarka, Odisha",17.1103,86.9143
30.54,18,1013.3,0.0,0.0,73.0,11,73,0,481.49,13.85,335.43,13.68,333.43,13.36,332.74,30.24,78.319796,69.252077,274.12896,92.023889,"Kot Diji, Sindh",27.1562,68.9232
29.19,19,1013.2,0.0,0.0,1.2,4,0,0,333.75,14.46,341.11,14.24,339.27,13.44,339.62,30.96,88.660988,77.405832,280.92295,0.20432099,"Baikunthpur, Chhattisgarh",23.5842,82.5868
12.17,89,1019.1,0.0,0.0,100.0,100,94,100,0.0,10.25,18.43,11.84,19.54,10.5,22.17,7.92,114.81855,96.943447,61.559578,0.29310345,"Port Blair, Andaman and Nicobar Islands",9.687,94.3727
11.7,89,1019.8,0.0,0.0,100.0,100,6,100,0.0,11.3,9.16,13.28,12.53,11.79,12.34,8.28,103.87426,88.903192,69.003897,103.5013,"Gakuch, Gilgit-Baltistan",36.2943,73.1402
12.18,86,1019.7,0.0,0.0,100.0,31,27,100,20.47,10.18,8.13,11.37,10.95,10.59,9.78,8.64,89.697779,78.293716,78.505097,433.3314,"Aqqan, Xinjiang Uygur Zizhiqu",36.0458,85.0775
13.59,79,1020.0,0.0,0.0,10.0,0,10,0,169.99,10.54,7.85,11.01,11.31,10.59,9.78,9.72,75.431405,67.072063,87.938391,789.46842,"Sittwe, Rakhine",19.8319,92.0893
16.01,68,1020.2,0.0,0.0,0.0,0,0,0,339.09,9.47,8.75,9.53,10.89,9.11,9.09,8.28,61.341509,55.761314,98.130985,1600.4072,"Port Blair, Andaman and Nicobar Islands",11.5051,94.9746
19.37,52,1019.3,0.0,0.0,0.0,0,0,0,525.1,10.03,21.04,9.36,22.62,9.23,20.56,7.56,47.659185,44.77851,110.35361,2233.9267,"Ramanuj Ganj, Chhattisgarh",23.9112,83.394
22.22,46,1018.2,0.0,0.0,0.0,0,0,0,681.74,13.21,17.45,12.98,19.44,12.52,18.43,9.72,34.920687,34.824889,126.84591,2438.5142,"Konarka, Odisha",17.819,87.8792
24.06,42,1018.1,0.0,0.0,0.0,0,0,0,799.22,15.73,15.95,15.73,15.95,15.28,15.02,15.48,24.704467,27.359453,151.04976,2549.1047,"Rohru, Himachal Pradesh",31.3009,77.7618
27.31,29,1017.6,0.0,0.0,0.0,0,0,0,861.52,7.63,19.29,7.57,25.35,7.57,25.35,10.44,20.967245,24.844472,183.45903,2497.5328,"Yege, Qinghai Sheng",35.4191,95.4146
28.5,26,1016.9,0.0,0.0,0.0,0,0,0,884.66,15.16,4.09,15.23,6.79,14.87,6.95,21.96,26.406624,28.588842,214.62665,2304.7931,"Gakuch, Gilgit-Baltistan",36.3213,73.6957
28.56,27,1017.0,0.0,0.0,0.0,0,0,0,854.4,17.64,360.0,18.0,360.0,17.28,360.0,25.56,37.361992,36.750109,236.96028,1942.19,"Langjiu, Tibet Autonomous Region",32.1467,80.7174
28.64,25,1016.3,0.0,0.0,0.0,0,0,0,776.08,19.08,358.92,19.44,360.0,18.36,1.12,27.0,50.368209,47.008998,252.31265,1394.7378,"Bogra, Rajshahi",24.4881,89.3241
28.34,24,1016.5,0.0,0.0,0.0,0,0,0,657.71,19.13,355.68,19.49,355.76,18.03,356.57,27.0,64.164371,58.112876,263.9675,691.37376,"Maihar, Madhya Pradesh",24.083,80.5439
27.71,22,1016.7,0.0,0.0,0.0,0,0,0,504.63,18.72,358.9,19.08,360.0,18.0,1.15,27.72,78.309909,69.449955,273.91101,20.510556,"Kavaratti, Laccadives",9.1054,72.7972
10.56,96,1021.1,0.0,0.0,3.0,0,0,3,0.0,0.36,270.0,2.62,74.05,1.48,284.04,2.52,103.84199,89.074325,69.23543,40.020278,"Jisegumen, Tibet Autonomous Region",33.8097,81.7813
11.35,91,1020.7,0.0,0.0,0.0,0,0,0,19.58,2.9,209.74,2.1,149.04,3.32,229.4,2.52,89.642426,78.448669,78.750914,430.66889,"Bat Khela, Khyber Pakhtunkhwa",34.7865,72.0781
14.33,70,1020.0,0.0,0.0,0.0,0,0,0,169.99,1.61,243.43,0.8,243.43,2.41,243.43,10.44,75.355058,67.222223,88.203997,1156.2622,"Narayanpet, Telangana",16.7319,77.66
19.12,43,1019.4,0.0,0.0,0.0,0,0,0,351.55,5.8,29.74,5.9,37.57,5.4,36.87,5.04,61.239613,55.91481,98.424801,1780.1068,"Maulavi Bazar, Sylhet",24.6113,91.8202
22.42,31,1019.2,0.0,0.0,0.0,0,0,0,523.32,10.74,39.56,11.71,45.0,11.21,42.4,15.84,47.523304,44.947444,110.68365,2240.5258,"Trincomalee, Eastern Province",8.4389,81.6582
25.05,25,1018.0,0.0,0.0,0.0,0,0,0,668.39,9.5,37.3,9.45,40.36,9.45,40.36,12.96,34.735191,35.026503,127.20275,2522.2417,"Jamnagar, Gujarat",22.3668,70.2215
27.48,23,1017.2,0.0,0.0,0.0,0,0,0,780.53,10.39,14.04,10.39,14.04,10.04,14.53,12.24,24.451447,27.610232,151.34483,2610.7439,"Cuozheqiangma, Hebei",33.77,87.3464
27.39,18,1019.2,0.0,0.0,0.0,0,0,0,885.55,13.14,9.46,12.85,11.31,12.5,11.63,16.56,20.690742,25.128996,183.50358,2552.4529,"Jiding, Tibet Autonomous Region",29.2025,88.1205
28.26,17,1018.8,0.0,0.0,0.0,0,0,0,904.24,13.08,7.91,12.43,10.01,12.07,10.3,16.56,26.208225,28.858143,214.42549,2331.9806,"Bamboo Flat, Andaman and Nicobar Islands",13.538,90.2162
28.88,17,1018.2,0.0,0.0,0.0,0,0,0,872.2,12.02,8.62,11.37,10.95,11.09,13.13,15.84,37.243705,36.986642,236.6872,1933.9055,"Tharad, Gujarat",24.1996,71.2854
29.2,16,1017.2,0.0,0.0,0.0,0,0,0,790.32,12.14,11.98,11.87,14.04,11.62,16.19,18.36,50.300942,47.222944,252.04844,1372.2514,"Kavaratti, Laccadives",13.1997,71.5028
29.2,16,1017.1,0.0,0.0,0.0,0,0,0,666.61,12.92,12.87,12.76,16.39,12.41,16.86,19.8,64.1311,58.316592,263.72673,672.71056,"Kawardha, Chhattisgarh",22.0599,80.9472
28.67,15,1017.0,0.0,0.0,0.0,0,0,0,505.52,13.78,19.86,14.04,22.62,13.57,21.8,19.44,78.30203,69.652599,273.69155,26.886389,"Malvan, Maharashtra",14.3616,70.7794
14.7,59,1018.4,0.0,0.0,0.0,0,0,0,0.0,18.78,184.4,37.14,176.67,21.67,184.76,19.08,103.80735,89.247144,69.471689,77.754652,"Thanatpin, Bago",17.0915,96.0846
15.83,62,1018.0,0.0,0.0,29.0,0,29,0,20.47,20.19,176.93,37.61,174.51,22.01,176.25,25.92,89.584364,78.604676,79.001349,413.44972,"Durg, Chhattisgarh",21.2609,81.1588
21.16,47,1017.0,0.0,0.0,90.0,0,90,1,172.66,22.32,180.0,28.44,179.27,23.77,178.26,25.92,75.276074,67.373599,88.474231,1072.3517,"Khowai, Tripura",23.9059,91.6319
23.36,39,1016.2,0.0,0.0,100.0,0,100,3,243.86,18.75,176.7,22.73,176.37,19.16,174.61,17.64,61.135088,56.069852,98.723337,1674.7322,"Motuo, Tibet Autonomous Region",29.4554,95.4028
25.72,33,1015.7,0.0,0.0,100.0,0,100,0,221.61,18.09,174.29,20.99,174.09,18.13,173.16,16.2,47.38471,45.11849,111.01842,2111.6142,"Zongga, Tibet Autonomous Region",28.6579,84.9257
27.66,30,1014.5,0.0,0.0,74.0,0,74,74,407.62,15.33,189.46,15.75,190.54,14.92,188.33,20.16,34.546621,35.23102,127.56381,2409.753,"Konarka, Odisha",19.1041,86.3366
29.93,26,1014.2,0.1,0.0,10.0,0,10,10,464.58,13.44,200.38,13.1,200.92,12.07,197.35,18.72,24.194366,27.86472,151.64308,2297.5583,"Betamcherla, Andhra Pradesh",15.5033,78.0702
30.96,16,1015.1,0.0,0.0,0.0,0,0,0,863.3,15.86,309.47,15.91,307.65,14.57,309.99,13.32,20.410621,25.417933,183.55213,2486.2347,"Jisegumen, Tibet Autonomous Region",34.3698,81.3031
31.57,17,1014.7,0.0,0.0,0.0,0,0,0,881.99,16.42,307.87,16.7,307.12,15.35,309.29,14.04,26.009635,29.132593,214.22817,1592.5647,"Hansi, Haryana",29.035,76.0763
31.97,17,1014.4,0.0,0.0,0.0,0,0,0,849.06,16.49,306.12,16.78,305.39,15.41,307.41,15.84,37.126906,37.228531,236.41548,1745.3692,"Srivardhan, Maharashtra",16.8412,68.9055
31.94,18,1013.2,0.0,0.0,0.0,0,0,0,768.96,16.14,308.66,16.36,309.64,15.07,310.16,17.64,50.235609,47.442057,251.78389,1032.6849,"Dhekiajuli, Assam",26.8858,92.3479
31.71,18,1013.1,0.0,0.0,100.0,0,100,0,628.34,15.78,315.0,16.55,315.88,15.28,316.91,20.16,64.09987,58.525225,263.48486,492.4,"Cuozheqiangma, Hebei",33.5764,87.2456
30.9,20,1012.9,0.0,0.0,100.0,0,100,6,385.37,14.26,315.0,14.76,315.0,13.49,316.08,20.88,78.296181,69.859955,273.47068,38.6675,"Dhandhuka, Gujarat",22.5245,72.1793
19.14,48,1012.4,0.0,0.0,0.0,0,0,0,0.0,10.46,183.95,18.78,167.83,13.36,184.64,14.76,103.77024,89.421477,69.712608,65.8875,"Ban Khao Lak, Phangnga",9.4916,95.2753
19.48,39,1012.5,0.0,0.0,0.0,0,0,0,16.91,14.97,170.31,29.37,160.68,16.39,171.16,19.08,89.523602,78.761688,79.256321,408.48878,"Mirzapur, Dhaka",24.1199,90.1966
23.54,31,1011.5,0.0,0.0,0.0,0,0,0,162.87,18.69,164.36,25.52,163.61,18.95,165.7,24.48,75.194487,67.52616,88.748995,1079.1839,"Bhandara, Maharashtra",21.0707,79.466
24.67,41,1011.5,0.0,0.0,0.0,0,0,0,344.43,22.96,166.4,26.28,166.53,22.88,167.28,20.88,61.027992,56.22642,99.026463,1703.1508,"Pathein, Ayeyarwady",15.5938,91.6417
26.01,45,1012.3,0.0,0.0,0.0,0,0,0,517.09,25.35,168.53,28.24,168.98,25.28,169.33,22.68,47.243485,45.291631,111.35774,2160.9162,"Konarka, Odisha",16.1438,89.2508
27.04,45,1011.2,0.0,0.0,0.0,0,0,0,655.93,25.36,173.48,27.87,174.07,25.68,174.37,22.32,34.35508,35.438415,127.92882,2209.1659,"Pathein, Ayeyarwady",16.0732,92.0173
28.61,40,1010.7,0.0,0.0,0.0,0,0,0,754.72,23.77,178.26,25.56,179.19,23.77,178.26,21.24,23.933304,28.122855,151.94426,1870.9742,"Bamboo Flat, Andaman and Nicobar Islands",14.9682,90.8011
28.78,31,1012.2,0.0,0.0,10.0,0,10,10,828.59,19.45,231.01,20.52,232.13,19.45,231.01,18.72,20.126997,25.711186,183.60457,1993.7503,"Port Blair, Andaman and Nicobar Islands",11.981,93.7461
28.13,33,1011.8,0.0,0.0,20.0,0,10,20,458.35,12.77,248.5,13.05,245.56,12.25,245.7,12.96,25.811059,29.412097,214.03477,983.39111,"Bamboo Flat, Andaman and Nicobar Islands",11.0854,86.9027
30.02,29,1011.2,0.0,0.0,10.0,0,10,10,569.6,9.11,251.57,8.77,250.82,8.09,249.15,16.2,37.011743,37.475705,236.14526,1061.6614,"Konarka, Odisha",15.9841,88.1264
29.69,27,1011.0,0.0,0.0,100.0,0,10,100,381.81,11.52,270.0,11.17,268.15,10.09,267.95,19.08,50.172303,47.666282,251.51915,1284.5586,"Arvi, Maharashtra",21.1753,78.134
29.77,23,1011.2,0.0,0.0,100.0,0,0,100,410.29,16.22,272.54,16.92,268.78,15.84,268.7,20.88,64.070731,58.738721,263.242,622.15305,"Simga, Chhattisgarh",21.5745,81.5893
29.54,21,1011.3,0.0,0.0,0.0,0,0,0,469.03,16.56,271.25,16.58,267.51,15.52,266.01,19.08,78.292384,70.071967,273.2485,40.427886,"Bandarban, Chittagong",22.6222,92.376
12.14,89,1019.5,0.0,0.0,100.0,0,0,100,0.0,12.07,349.7,13.36,345.96,12.02,351.38,14.76,103.68805,89.773752,70.208189,36.511742,"Pir jo Goth, Sindh",27.6231,68.5686
11.75,89,1019.3,0.0,0.0,100.0,0,0,100,9.79,12.68,353.48,13.36,355.36,12.26,356.63,17.28,89.394034,79.078556,79.779555,387.15318,"Suluru, Andhra Pradesh",13.7272,79.8714
12.31,81,1019.6,0.0,0.0,100.0,0,0,100,109.47,14.37,337.93,14.51,336.61,13.24,337.62,18.36,75.023644,67.834709,89.311694,1075.8994,"Diu, Daman and Diu",20.0292,71.3061
14.08,62,1019.8,0.0,0.0,1.0,0,0,1,342.65,17.41,330.26,18.09,328.84,16.3,329.47,21.6,60.80631,56.544044,99.645934,1893.0317,"Amet, Rajasthan",25.2056,73.9127
16.01,51,1019.7,0.0,0.0,0.0,0,0,0,534.0,19.08,328.11,19.67,325.44,18.17,326.31,28.44,46.953457,45.644113,112.04922,2327.195,"Tiruppur, Tamil Nadu",11.1593,77.3305
18.11,49,1018.3,0.0,0.0,0.0,0,0,0,682.63,20.27,326.59,20.97,325.49,18.97,326.61,31.68,33.96347,35.861677,128.66961,2598.7353,"Hakha, Chin",22.4643,93.52
19.76,46,1017.8,0.0,0.0,0.0,0,0,0,793.88,21.77,325.78,22.27,325.54,20.47,325.75,31.32,23.399466,28.649708,152.55414,2389.8005,"Nagarkot, Central Region",27.8238,85.5999
20.44,33,1019.1,0.0,0.0,0.0,0,0,0,861.52,21.65,312.98,22.45,311.1,20.9,312.21,23.76,19.549388,26.310075,183.72054,2332.7353,"Hakha, Chin",21.3898,93.6081
21.46,33,1018.6,0.0,0.0,0.0,0,0,0,879.32,20.66,311.47,21.2,310.18,19.41,310.49,22.32,25.414573,29.985729,213.66021,1893.0283,"Bajitpur, Dhaka",24.4034,91.0314
22.15,34,1018.1,0.0,0.0,0.0,0,0,0,846.39,20.39,312.14,21.17,311.55,19.64,311.28,23.76,36.786853,37.985529,235.61019,645.65022,"Segong, Tibet Autonomous Region",32.9864,92.3989
22.46,34,1017.3,0.0,0.0,0.0,0,0,0,764.51,20.62,314.29,21.39,313.64,19.86,313.53,28.08,50.052104,48.129789,250.98979,781.24077,"Kavaratti, Laccadives",11.5945,72.5879
22.33,35,1016.9,0.0,0.0,35.0,0,0,35,641.69,20.7,319.94,21.44,319.09,19.64,318.72,24.84,64.018919,59.180071,262.75389,501.22695,"Bamboo Flat, Andaman and Nicobar Islands",12.3634,91.2161
21.31,39,1016.9,0.0,0.0,10.0,0,0,10,406.73,20.07,327.45,21.07,326.85,19.27,327.2,29.52,78.291025,70.509725,272.80059,20.416648,"Cuozheqiangma, Hebei",34.908,89.6418
11.71,80,1018.7,0.0,0.0,100.0,0,0,100,0.0,11.38,341.57,21.07,340.02,12.41,343.14,16.2,113.94198,97.557653,63.494759,1.1594203,"Ziro, Arunachal Pradesh",27.8148,93.4376
9.09,94,1018.8,0.0,0.0,0.0,0,0,0,0.0,9.83,331.56,20.62,335.22,11.59,334.23,19.08,103.64289,89.951452,70.462696,129.21222,"Bamboo Flat, Andaman and Nicobar Islands",13.855,91.8093
9.42,91,1019.0,0.0,0.0,2.7,9,0,0,16.91,10.69,327.38,17.56,331.86,10.63,331.7,12.6,89.325256,79.238305,80.047653,460.01333,"Waling, Western Region",27.8225,83.8327
11.45,75,1019.0,0.0,0.0,4.5,15,0,2,169.99,13.78,340.14,15.26,340.71,13.32,341.08,12.96,74.934467,67.990637,89.599455,1079.5974,"Zangkaxa, Tibet Autonomous Region",34.2893,79.7851
13.3,65,1018.9,0.0,0.0,0.0,0,0,0,351.55,14.8,355.82,15.5,357.34,14.04,358.53,13.68,60.691856,56.705073,99.962088,1463.9189,"Sheopur, Madhya Pradesh",25.8826,76.9961
15.26,57,1019.0,0.0,0.0,0.0,0,0,0,520.65,14.42,2.86,14.8,4.18,13.72,4.51,13.68,46.804852,45.823458,112.40118,1181.2256,"Neelankarai, Tamil Nadu",12.009,85.1667
17.17,50,1017.8,0.0,0.0,2.1,7,0,0,665.72,12.98,3.18,13.0,4.76,12.29,5.04,14.04,33.763693,36.077574,129.04515,1772.7464,"Jaswantnagar, Uttar Pradesh",26.88,78.8262
19.08,43,1016.8,0.0,0.0,0.0,0,0,0,779.64,12.62,356.73,12.25,358.32,11.88,360.0,14.4,23.127097,28.918467,152.86262,2177.1027,"Segong, Tibet Autonomous Region",32.9489,92.588
18.1,44,1018.5,0.0,0.0,100.0,100,100,0,743.15,14.76,358.6,14.76,360.0,14.04,360.0,14.04,19.25597,26.61572,183.78373,1815.2601,"Ichalkaranji, Maharashtra",16.708,74.4663
20.3,36,1017.2,0.0,0.0,100.0,61,100,0,771.63,13.34,3.09,12.65,4.9,12.29,5.04,12.24,25.217233,30.279787,213.47885,1734.6906,"Yeyik, Xinjiang Uygur Zizhiqu",35.9941,83.6768
21.38,32,1016.9,0.0,0.0,56.0,24,56,0,688.86,15.52,356.01,15.5,357.34,14.78,357.21,17.64,36.677464,38.248078,235.34541,1484.8372,"Khunti, Jharkhand",22.9654,85.2777
21.81,30,1015.8,0.0,0.0,56.0,33,56,0,747.6,18.0,358.85,18.36,360.0,17.28,360.0,19.8,49.9954,48.368966,250.72534,876.38765,"Naihati, West Bengal",22.8873,88.4288
21.68,27,1015.4,0.0,0.0,77.0,100,77,0,623.89,16.95,3.65,17.37,5.95,16.3,6.34,20.52,63.996348,59.407813,262.5088,539.13643,"Malakand, Khyber Pakhtunkhwa",34.4172,71.95
21.25,26,1015.5,0.0,0.0,100.0,100,100,0,459.24,17.28,1.19,18.03,3.43,16.6,3.73,21.24,78.293502,70.735345,272.57501,64.232778,"Koraput, Odisha",18.8905,82.831
9.05,95,1017.2,0.0,0.0,0.0,0,0,0,0.0,8.89,338.63,18.36,360.0,11.73,342.12,19.8,103.59492,90.130015,70.721605,86.391111,"Devgarh, Rajasthan",25.5222,73.6919
9.74,92,1017.3,0.0,0.0,2.0,0,0,2,12.46,9.66,333.43,16.24,356.19,10.64,336.04,18.36,89.25384,79.398883,80.319962,423.13833,"Alleppey, Kerala",9.4748,75.1013
12.05,80,1017.1,0.0,0.0,0.0,0,0,0,154.86,12.32,353.29,13.34,356.91,12.29,354.96,18.0,74.842838,68.14763,89.89134,1224.5454,"Kavaratti, Laccadives",10.3191,73.7473
14.2,69,1016.9,0.0,0.0,0.0,0,0,0,339.09,13.72,4.51,14.15,7.31,13.0,4.76,18.36,60.575072,56.867549,100.28231,1914.5412,"Narsipatnam, Andhra Pradesh",17.8109,82.6142
16.39,58,1017.2,0.0,0.0,10.0,0,0,10,506.41,15.39,10.78,15.89,13.09,14.69,11.31,16.56,46.653958,46.004834,112.75697,1932.8497,"Dharmavaram, Andhra Pradesh",14.5108,77.7109
17.93,48,1016.4,0.0,0.0,10.0,0,0,10,623.89,17.46,8.3,17.87,9.27,16.81,9.87,18.36,33.561381,36.296232,129.42369,2224.6643,"Port Blair, Andaman and Nicobar Islands",12.5547,94.0313
19.37,40,1015.8,0.0,0.0,0.0,0,0,0,741.37,16.81,9.87,16.87,11.07,15.82,11.82,16.2,22.851097,29.190606,153.17299,2304.7087,"Sajia, Tibet Autonomous Region",29.0524,88.3153
21.57,31,1014.5,0.0,0.0,35.0,2,35,0,840.16,11.87,345.96,11.44,347.28,10.66,348.31,17.28,18.959431,26.92525,183.85026,2358.0372,"Parvatipuram, Andhra Pradesh",19.0648,83.1847
22.5,29,1013.9,0.0,0.0,13.0,0,13,0,851.73,11.38,341.57,10.59,342.18,10.14,343.5,19.44,25.020674,30.578454,213.30165,1999.5948,"Bamboo Flat, Andaman and Nicobar Islands",14.81,89.172
23.2,28,1013.6,0.0,0.0,46.0,0,46,10,822.36,11.92,334.98,11.44,335.85,10.97,336.8,22.32,36.570269,38.515568,235.08277,975.68861,"Pandhurna, Madhya Pradesh",21.8633,78.5444
23.41,28,1012.5,0.0,0.0,2.0,0,0,2,748.49,13.71,330.07,13.4,329.3,12.73,331.26,20.16,49.941056,48.612986,250.46129,672.89753,"Baniachang, Sylhet",24.6892,91.2152
23.35,28,1012.5,0.0,0.0,0.6,2,0,0,635.46,14.97,332.82,14.97,332.82,14.01,334.09,20.52,63.976049,59.640177,262.26319,354.94234,"Zari, Tibet Autonomous Region",28.6501,93.5315
